Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
2.2831179072263 0 6.47208637518566 8.49335099312215 1.32447582125226 0.346658570809739 -0.0894451960200901 -3.41922898405177 0.932583483186797 1.71058488148992 16.2115981484835 0.707581968790108 14.6267462695081
2.30263173549319 0 6.47208637518566 8.61964617517602 1.26085402961481 0.364948245855157 -0.0533732690114101 -3.10105938455072 0.939679966028704 1.98161343157941 16.3367225053406 0.00929242356916667 13.1318207009529
2.32214556376008 0 6.47208637518566 8.74594135722988 1.20344354980377 0.38323954628516 -0.0123038280821944 -2.78360191357391 0.932553745791459 2.22248393707005 16.1605995895577 -0.749400546082057 11.5434439262158
2.34165939202697 0 6.47208637518566 8.87223653928374 1.15218128981206 0.401243670414763 0.0331595340567458 -2.47149192449538 0.910060860053557 2.43177676255106 15.8082267763253 -1.56531971504367 9.9007422306751
2.36117322029387 0 6.47208637518566 8.9985317213376 1.10693653116484 0.418649957450076 0.0823920844501536 -2.16707723424555 0.871098011551987 2.60869852761818 15.3886741120639 -2.43739387847544 8.22862932685281
2.38068704856076 0 6.47208637518566 9.12482690339146 1.06755245159232 0.435126322205122 0.134757434618322 -1.87073866858455 0.814568542928093 2.75280139525532 14.9946940249262 -3.36581183907121 6.53770026614664
2.40020087682765 0 6.47208637518566 9.25112208544532 1.03388152664752 0.450319233770873 0.189611606822947 -1.58118738125769 0.739372164708132 2.86371193328688 14.7052505043798 -4.35042356399864 4.82520237609848
2.41971470509454 0 6.47208637518566 9.37741726749918 1.00581572950252 0.463853850440378 0.24630203247258 -1.2956956629649 0.644434044497628 2.94088438933246 14.5895937777069 -5.38827800175291 3.07648701129936
2.43922853336143 0 6.47208637518566 9.50371244955304 0.98331304350304 0.475335255099022 0.304162025066266 -1.01024283308618 0.528791983363037 2.98338408212717 14.7117092836454 -6.47009077816072 1.26661671888271
2.45874236162832 0 6.47208637518566 9.6300076316069 0.966421948591075 0.484352144360672 0.362501339867224 -0.719579212240112 0.391765030492784 2.98970344591663 15.1340869796116 -7.57539040054635 -0.63786377562184
2.47825618989521 0 6.47208637518566 9.75630281366077 0.955305279401503 0.49048482453609 0.420593506917618 -0.417232639135119 0.233231042814309 2.95761705518148 15.9196093272556 -8.66620795017493 -2.6766037098865
2.49777001816211 0 6.47208637518566 9.88259799571463 0.950264119781765 0.493319907905675 0.477660848685509 -0.0955098970741935 0.0540395720925919 2.88409378171074 17.1298320730633 -9.67963893932883 -4.89173408266286
2.517283846429 0 6.47208637518566 10.0088931777685 0.95176099607192 0.492474498213866 0.532858638603433 0.254412608666342 -0.143429276129263 2.76530544497428 18.8170289019635 -10.5206906376532 -7.3214237092289
2.53679767469589 0 6.47208637518566 10.1351883598223 0.960439223508968 0.487632483398517 0.585260911295978 0.642153221113274 -0.35459457175724 2.59680209644992 21.0063770520363 -11.0587903071458 -9.98893071196572
2.55631150296278 0 6.47208637518566 10.2614835418762 0.977131499393911 0.478594072195816 0.633852148460547 1.07731419361585 -0.572018930177377 2.37395905548924 23.664550932648 -11.1340142290752 -12.8854938240423
2.57582533122967 0 6.47208637518566 10.3877787239301 1.00284574830225 0.465335940667585 0.677531359607677 1.56791378739133 -0.785034629612278 2.09282047955503 26.6539265870216 -10.5810953529247 -15.9470757540506
2.59533915949656 0 6.47208637518566 10.5140739059839 1.03871103195887 0.448072647917616 0.715137273180658 2.11784050843162 -0.98006466155667 1.75142486429679 29.680731608512 -9.27699697620898 -19.0295720458593
2.61485298776345 0 6.47208637518566 10.6403690880378 1.08586456824081 0.427301365901922 0.745503682240132 2.72342349409324 -1.14207140384312 1.35153493487588 32.2620925983706 -7.20642800940564 -21.8949812139316
2.63436681603035 0 6.47208637518566 10.7666642700917 1.14526866101086 0.40380582011616 0.767549568488109 3.36987504308464 -1.25726171292484 0.900372377685375 33.7534479017201 -4.51879526497823 -24.2282356344481
2.65388064429724 0 6.47208637518566 10.8929594521455 1.21746919746491 0.378599173163731 0.780397060473967 4.02917515959442 -1.31647098696784 0.411583761380558 33.4722379377164 -1.5334948800833 -25.7003699232614
2.67339447256413 0 6.47208637518566 11.0192546341994 1.30234242691888 0.352804839470649 0.783493447670834 4.66125839785745 -1.31787421915052 -0.0954318792515643 30.9039441843739 1.3357526532894 -26.0685824540899
2.69290830083102 0 6.47208637518566 11.1455498162532 1.39890555036493 0.327503308187519 0.776700631682159 5.21934477310652 -1.2675679503772 -0.598161043019529 25.9006727368056 3.71428237326898 -25.2677577988536
